anio,mes,valor
2019,10,0.025710105005328998
2019,11,0.03181255036332975
2019,12,0.03255432852593909
2020,1,0.027321295549509017
2020,2,0.02316948684667719
2020,3,0.02918282672194894
2020,4,0.022776614895660297
2020,5,0.010364426491469292
2020,6,0.016908426767242135
2020,7,0.016455918349694842
2020,8,0.029118517689524115
2020,9,0.022069910627701583
2020,10,0.0390145573132068
2020,11,0.017493049885051404
2020,12,0.04211735594327903
2021,1,0.06197562776118448
2021,2,0.029668341823013922
2021,3,0.029480559245442794
2021,4,0.04415745740487553
2021,5,0.041653119900588065
2021,6,0.030084803186379183
2021,7,0.022796653693432534
2021,8,0.02511929918360023
2021,9,0.03005472620833216
2021,10,0.032066172003933247
2021,11,0.021529706510677205
2021,12,0.04139824185026342
2022,1,0.03667060828571156
2022,2,0.038875369009345295
2022,3,0.07531968315633097
2022,4,0.05237080668200411
2022,5,0.048232012609344954
2022,6,0.06085809590265834
2022,7,0.06380442779810647
2022,8,0.06951474272598834
2022,9,0.06735206503687596
2022,10,0.05408367127010982
2022,11,0.051253114402787237
2022,12,0.043724433560209386
2023,1,0.05827834315145841
2023,2,0.0799903626037406
2023,3,0.06949852656652067
2023,4,0.07422692778220763
2023,5,0.07662671823805267
2023,6,0.06527069518030482
2023,7,0.07099245482527361
2023,8,0.1429215044413068
2023,9,0.125696642843649
2023,10,0.08540927300506063
2023,11,0.12162684038517346
2023,12,0.24521862645305803
2024,1,0.24061360918629715
2024,2,0.1078779863209034
2024,3,0.08224198997684073
2024,4,0.07918792686630427
2024,5,0.04734859318663065
2024,6,0.04649761316438483
2024,7,0.04198537129861646
2024,8,0.04749101166544567
2024,9,0.03938045898823406
2024,10,0.02990982433291145
2024,11,0.019641587319435994
2024,12,0.026313289264963347
2025,1,0.021554918668880596
2025,2,0.02887348922509214
2025,3,0.03478505316200753
2025,4,0.026760945492009025
2025,5,0.0161780682277608
2025,6,0.008373297308085448
2025,7,0.01483723145331095
